latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.75,-9.125,68.0,0,Europe/Lisbon,WET

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),cloud_cover (%),wind_speed_10m (km/h),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²)
2020-04-10T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-10T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-11T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-12T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-13T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-14T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-15T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-16T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-17T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-18T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-19T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-20T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-21T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-22T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-23T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
